time,dir0,snow_prec0,isocero0,mod0,racha_u0,racha_v0,mslp0,temp0,rh0,visibility0,lhevapac0,lhsublac0,lwflx0,prec0,swflx0,shflxac0,cape0,cin0,cfh0,cfl0,cfm0,cft0,HGT5000,HGT8500,T5000,T8500,dir1,snow_prec1,isocero1,mod1,racha_u1,racha_v1,mslp1,temp1,rh1,visibility1,lhevapac1,lhsublac1,lwflx1,prec1,swflx1,shflxac1,cape1,cin1,cfh1,cfl1,cfm1,cft1,HGT5001,HGT8501,T5001,T8501
6/11/22 7:00,324.75,0,3646.2,2.02,2.19,-2.87,96712.39,291.89,0.71,23789.81,-4988,5.75,-87.95,0,272.62,-38306,-464.49,24291,0.87,0,0,0.87,57645.2,15449.33,260.84,290.37,338.38,0,3578.7,1.47,1.19,-2.7,96961.39,292.3,0.69,25039.81,-9084,5.75,-88.65,0,277.54,191710,-415.49,25841,0.83,0,0,0.83,57643.89,15449.71,260.83,290.26
6/11/22 8:00,308.09,0,3601.21,1.56,2.4,-1.74,96712.69,293.31,0.64,28673.03,-10454,5.75,-52.19,0,77.53,-345766,0,13927,1,0,1,1,57664.62,15467.98,261.07,290.42,295.18,0,3619.58,1,2.26,-0.96,96958.69,293.98,0.61,30475.03,-21462,5.75,-63.51,0,117.86,-103078,0,14694,0.99,0,0.69,1,57660.94,15468.73,261.03,290.31
6/11/22 9:00,318.28,0,3107.47,2,2.88,-2.99,96710.54,296.8,0.49,38582.49,-19945,-2.38,-124.66,0,574.07,-674697,-0.11,19713,0,0,0.07,0.07,57675.33,15497.6,260.99,291.24,321.34,0,3150.34,1.79,2.7,-3.12,96952.54,297.44,0.48,39828.49,-65001,-2.38,-128.29,0,571.47,-537481,-0.11,19506,0,0,0.05,0.05,57672.77,15497.54,261,291.1
6/11/22 10:00,23.32,0,3057.93,0.97,-1.23,-3.18,96682.44,299.38,0.41,45383.23,-226755,2.5,-168.84,0,701.3,-1411986,0.03,22739,0,0,0.01,0.01,57711.2,15518.79,261.11,291.31,16.12,0,3068.49,0.76,-0.79,-3.17,96926.44,299.51,0.4,45456.23,-310211,2.5,-161.3,0,700.75,-1313938,0.03,22532,0,0,0.01,0.01,57709.63,15519.92,261.16,291.2
6/11/22 11:00,123.45,0,3892.41,1.44,-3.48,2.11,96616.22,301.37,0.35,50000.22,-470368,-1.62,-146.57,0,515.58,-2339901,0.07,26196,0.99,0,0.07,0.99,57745.85,15512.96,260.79,291.49,145.66,0,3841.03,1.81,-2.86,3.87,96862.22,302.02,0.34,50000.22,-606560,-1.62,-168.81,0,726.17,-2348605,0.07,27850,0.99,0,0.07,0.99,57743.91,15514.61,260.81,291.51
6/11/22 12:00,64.65,0,3960.01,1.08,-3.42,-1.78,96536,303.49,0.29,49999.75,-683264,2.5,-167.78,0,535.7,-3307532,-0.06,30079,0.48,0,0,0.48,57772.5,15512.63,260.91,291.64,133,0,3940.26,0.62,-2.56,2.22,96784,303.21,0.3,49999.75,-828672,2.5,-157.34,0,557.49,-3397388,-0.06,29878,0.83,0,0,0.83,57770.38,15510.79,260.91,291.51
6/11/22 13:00,141.66,0,3984.99,0.94,-2.77,3.25,96516.29,306.24,0.21,50000.21,-993120,-7.38,-209.48,0,789.06,-4353935,-0.09,36644,0,0,0.06,0.06,57784.63,15565.3,260.88,293.24,225.95,0,3981.37,0.41,2.56,2.66,96764.29,305.73,0.22,50000.21,-1128800,-7.38,-195.31,0,786.44,-4461967,-0.09,36456,0,0,0.02,0.02,57783.25,15565.32,260.9,293.08
6/11/22 14:00,343.59,0,3907.69,5.07,3.09,-9.22,96477.33,308.49,0.21,49999.56,-1264336,1.94,-194.4,0,649.7,-5527865,-0.06,36646,0.98,0,0,0.98,57781.38,15558.92,261.31,294.08,344.48,0,3938.44,6.51,3.56,-11.17,96737.33,307.26,0.28,49999.56,-1379536,1.94,-179.94,0,662.43,-5814073,-0.06,29929,0.95,0,0,0.95,57779.69,15549.93,261.22,293.68
6/11/22 15:00,348.17,0,3877.47,7.26,2.84,-11.4,96554.7,303.6,0.43,43449.43,-1292800,0.44,-130.37,0,514.57,-7458679,0.12,22874,0.83,0,0.52,0.92,57806.86,15520.94,261.44,293.55,350.43,0,3901.72,6.75,2.31,-11.12,96804.7,303.12,0.44,42280.43,-1413632,0.44,-124.9,0,523.81,-7721335,0.12,21123,0.86,0,0.58,0.94,57804.24,15524.17,261.39,293.7
6/11/22 16:00,345.95,0,3916.63,3.16,1.49,-5.12,96499.84,301.25,0.49,38826.48,-1304752,-14,-74.79,0,141.27,-8348821,0.1,19922,1,0,0.01,1,57814.29,15496.39,260.95,294.62,8.81,0,3912.13,2.86,-0.58,-4.97,96733.84,301.39,0.49,39106.48,-1429168,-14,-72.35,0,131.22,-8567957,0.1,19722,1,0,0,1,57812.23,15496.2,261.03,294.67
6/11/22 17:00,336.48,0,3845.35,4.2,2.94,-6.13,96468.35,301.84,0.46,41414.02,-1316192,16.81,-92.26,0,212.81,-8711504,-0.04,21376,1,0,0,1,57829.82,15475.98,261.11,294.75,339.66,0,3848.1,3.8,2.45,-5.92,96714.35,301.82,0.46,41219.02,-1444704,16.81,-89.59,0,213.67,-8877392,-0.04,21166,1,0,0,1,57829.07,15475.01,261.16,294.7
6/11/22 18:00,333.09,0,3956.09,3.96,3.1,-5.58,96483.75,300.15,0.54,35558.08,-1326656,-7.81,-101.69,0,178.94,-9219568,0.07,18574,0,0,0,0,57802.95,15468.91,261.08,295.01,334.93,0,3950.53,3.67,2.78,-5.41,96725.75,300.15,0.54,35124.08,-1459776,-7.81,-100.35,0,178.56,-9356272,0.07,17114,0,0,0,0,57801.45,15467.14,261,294.9
6/11/22 19:00,336.5,0,3976.02,5.35,3.46,-7.21,96514.87,298.32,0.61,30421.26,-1333056,7.75,-80.22,0,46.3,-9542320,-0.02,15076,0.44,0,0.96,0.98,57796.29,15475.44,261.18,294.94,339.07,0,3994.08,5.11,3.1,-7.27,96761.87,298.24,0.61,30065.26,-1468224,7.75,-83.79,0,49.99,-9659056,-0.02,14858,0.36,0,0.38,0.6,57795.41,15475,261.16,294.93
6/11/22 20:00,329.5,0,4071.34,6.03,4.78,-7.46,96600.65,295.43,0.71,23834.26,-1332736,4.44,-58.27,0,0,-9736496,-283.2,16096,0.98,0,0.66,0.99,57819.36,15495.48,261.22,294.9,331.74,0,4037.59,5.67,4.36,-7.43,96847.65,295.27,0.71,23536.26,-1469952,4.44,-64.12,0,0,-9812272,-291.2,17038,0.98,0,0.11,0.98,57816.11,15494.66,261.18,294.88
6/11/22 21:00,327.44,0,4131.96,4.65,3.91,-5.64,96681.01,293.26,0.78,18971.15,-1332640,-5.12,-59.57,0,0,-9902448,-333.21,19808,1,0,0.04,1,57855.46,15533.48,261.2,294.59,331.7,0,4109.15,4.22,3.26,-5.54,96926.01,293.33,0.78,19049.15,-1469856,-5.12,-59.34,0,0,-9903984,-317.71,21040,0.99,0,0.01,0.99,57854.14,15531.12,261.2,294.52
6/11/22 22:00,306.12,0,4028.08,4.59,5.57,-3.75,96744.57,292.11,0.82,16207.67,-1333680,-3.69,-28.14,0,0,-10011760,-51.53,32068,1,0,1,1,57811.47,15586.66,260.27,294.09,309.13,0,4103.95,4.14,4.95,-3.73,96990.57,292.33,0.82,16716.67,-1469872,-3.69,-52.58,0,0,-9952368,-53.03,31874,0.96,0,1,1,57809.59,15581.27,260.39,294.14
6/11/22 23:00,340.23,0,4037.45,4.55,2.51,-6.23,96792.9,292.25,0.8,17935.25,-1333120,-1.62,-38.95,0,0,-10100752,-97.95,26143,1,0,0.63,1,57828.96,15600.6,261.76,292.16,341.78,0,4026.57,4.99,2.66,-7.17,97028.9,292.49,0.79,18497.25,-1470336,-1.62,-39.19,0,0,-9990672,-95.95,25951,1,0,0.98,1,57823.65,15600.2,261.91,292.3
6/12/22 0:00,307.13,0,3803.88,2.64,3.1,-2.17,96765.32,289.92,0.9,10952.42,0,0,-52.5,0,0,0,-52.53,41366,0.98,0.01,0,0.98,57843.22,15526.64,261.93,293.49,310.06,0,3798.38,2.33,2.66,-2.07,97013.32,290.29,0.88,12373.42,0,0,-54.65,0,0,0,-54.03,41186,0.94,0.01,0,0.94,57842.41,15526.36,261.92,293.68
6/12/22 1:00,301.89,0,3893.87,2.55,3.11,-1.78,96721.62,289.89,0.9,10933.97,180,-1.88,-54.7,0,0,-15370.31,-33.68,41387,1,0,0,1,57825.98,15497.5,261.88,293.09,310.21,0,3861.25,2.16,2.4,-1.88,96970.62,290.31,0.88,12678.97,-76,-1.88,-55.39,0,0,14037.69,-35.18,41207,0.99,0,0,0.99,57823.41,15497.97,261.88,293.07
6/12/22 2:00,288.41,0,3966.24,2.54,3.36,-0.98,96652.89,289.89,0.89,11587.69,181,1.12,-47.25,0,0,-35508.31,-314.22,24406,1,0,0,1,57805.16,15452.41,261.72,292.95,287.16,0,3944.55,2.1,2.78,-0.75,96901.89,290.24,0.87,13137.69,-203,1.12,-46.52,0,0,17739.69,-298.22,25959,1,0,0,1,57803.22,15452.5,261.7,293
6/12/22 3:00,292.08,0,4083.97,2.05,2.59,-0.94,96613.25,289.93,0.87,12918.34,111,4.38,-55.47,0,0,-48649,-10.33,41407,0,0,0.02,0.02,57772.61,15437.5,261.53,293.07,300.74,0,4078.6,1.76,2.06,-1.12,96866.25,290.11,0.86,13595.34,-273,4.38,-57.07,0,0,26359,-10.83,41223,0,0,0.01,0.01,57770.05,15437.53,261.55,292.82
6/12/22 4:00,281.38,0,4059.66,2.4,3.13,-0.51,96635.54,289.73,0.87,13271.2,755,-7.81,-57.9,0,0,-51455,-16.61,41377,0,0,0.03,0.03,57747.31,15444.2,261.19,292.31,301.91,0,4066.23,1.56,1.74,-0.99,96884.54,289.79,0.87,13173.2,-13,-7.81,-57.65,0,0,33281,-16.61,41194,0,0,0.03,0.03,57744.68,15443.2,261.21,292.17
6/12/22 5:00,244.48,0,4020.27,0.87,1.16,0.61,96618.89,289.76,0.86,13992.51,1048,-0.75,-57.91,0,28.16,-62295,-268.89,29989,0,0,0,0,57761.84,15447.47,261.02,292.92,171.48,0,4022.71,0.85,-0.2,1.08,96869.89,289.68,0.87,12961.51,280,-0.75,-57.94,0,28.17,38185,-283.39,29786,0,0,0,0,57758.84,15446.33,261.04,292.91
6/12/22 6:00,319.13,0,3999.12,1.57,1.58,-1.7,96665.57,291.31,0.78,19228.99,-681,3,-65.95,0,135.7,-93172,-276.4,29976,0,0,0.02,0.02,57764.41,15478.1,260.45,292.21,301.07,0,3995.75,0.98,1.31,-0.73,96918.57,291.5,0.78,19412.99,-1961,3,-66.69,0,138.52,34572,-250.4,29768,0,0,0,0,57761.29,15477.21,260.5,292.12
6/12/22 7:00,275.91,0,4031.13,0.85,1.98,-0.13,96697.47,293.17,0.69,24978.87,-8965,-4.12,-91.7,0,287.21,-255332,-12.98,44014,0,0,0,0,57802.16,15515.95,260.55,291.96,279.28,0,4019.19,0.49,1.45,-0.18,96944.47,293.22,0.69,24961.87,-15877,-4.12,-89.27,0,286.37,-79844,-266.98,29776,0,0,0,0,57798.6,15515.65,260.54,291.9
6/12/22 8:00,343.03,0,4016.73,1.18,0.94,-2.72,96681.74,296.06,0.56,33798.24,-28128,-4.12,-121.94,0,440.94,-621893,-18.48,44032,0,0,0,0,57812.56,15525.53,260.17,292.11,323.3,0,4007.17,0.89,1.56,-1.94,96927.74,296.01,0.57,33108.24,-49120,-4.12,-116,0,439.61,-421061,-19.73,43855,0,0,0,0,57808.06,15525.23,260.16,292.04
6/12/22 9:00,114.45,0,3895.94,0.82,-2.51,1.03,96614.89,299.01,0.46,41150.34,-169124,-4.12,-150.41,0,583.08,-1236513,0.02,21265,0,0,0,0,57832.74,15515.1,259.91,292.57,145.85,0,3880.32,0.98,-1.76,2.4,96860.89,299.06,0.46,41006.34,-234404,-4.12,-140.61,0,581.34,-997665,0.02,21059,0,0,0,0,57828.55,15517.79,259.91,292.74
6/12/22 10:00,50.43,0,3855.44,0.7,-2.38,-2.12,96554.17,302.49,0.36,49599.51,-437600,-4.12,-173.04,0,698.28,-2004542,-0.02,26264,0,0,0,0,57849.14,15517.46,260.03,291.56,118.88,0,3862.87,0.2,-2.34,1.18,96801.17,302.13,0.37,48688.51,-548192,-4.12,-160.04,0,696.03,-1745982,-0.02,26060,0,0,0,0,57845.2,15514.31,260.02,291.5
6/12/22 11:00,163.02,0,3908.03,3.88,-2.57,7.4,96464.64,307.01,0.23,49999.82,-820752,0.56,-189.4,0,776.45,-3018633,0.03,34424,0,0,0,0,57858.14,15515.77,260.26,293.1,168.44,0,3913.47,3.16,-1.63,6.7,96705.64,306.66,0.24,49999.82,-963088,0.56,-176.93,0,773.56,-2713993,0.03,34235,0,0,0,0,57855.58,15512.85,260.25,292.98
6/12/22 12:00,179.26,0,3937.69,5.12,-0.48,9.51,96405.02,308.27,0.19,50000.31,-1124080,2.56,-178.04,0,762.12,-4434638,-0.11,39154,0.74,0,0.03,0.75,57841.91,15501.4,260.05,294.32,181.23,0,3937.69,5.11,-0.15,9.51,96643.02,308.21,0.19,50000.31,-1334512,2.56,-173.84,0,802.32,-4116686,-0.11,38975,0.14,0,0.02,0.16,57838.66,15502.23,260.08,294.34
6/12/22 13:00,242.59,0,3823.29,4.01,6.53,3.7,96469.17,307.11,0.21,50000.01,-1201872,2.56,-105.78,0,601.2,-5259549,0.02,36687,0.99,0,0,0.99,57806.62,15558.28,260.79,294.22,242.52,0,3829.1,4.71,7.32,4.16,96707.17,307,0.21,50000.01,-1454800,2.56,-107.78,0,554.94,-5061405,0.02,36503,0.98,0,0,0.98,57799.06,15558.61,260.83,294.19
6/12/22 14:00,158.74,0,3775.71,3.8,-2.79,6.44,96314.4,307.3,0.2,49999.98,-1240176,2.56,-111.94,0,557.42,-5843106,0.02,36779,0.62,0,0,0.62,57797.94,15434.1,260.4,294.62,135.42,0,3768.21,1.67,-3.09,2.91,96554.4,306.86,0.21,49999.98,-1508976,2.56,-110.49,0,499.92,-5581986,0.02,36595,0.54,0,0,0.54,57796.44,15431.18,260.38,294.56
6/12/22 15:00,151.33,0,3820.15,2.97,-2.79,4.68,96250.02,306.99,0.2,49999.59,-1319424,-6.94,-96.88,0,148.36,-6477814,0.07,36796,0.11,0,0.03,0.13,57796.82,15399.54,260.79,295.27,137.15,0,3816.65,1.6,-2.71,2.71,96487.02,307.08,0.2,49999.59,-1627136,-6.94,-108.4,0,111.11,-6124534,0.07,39012,0.77,0,0.13,0.8,57798.2,15395.85,260.74,295.19
6/12/22 16:00,178.84,0,3827,0.99,-0.21,3.72,96207.04,307.94,0.2,50000.4,-1436144,1.19,-171.44,0,485.22,-7071039,-0.1,39195,0,0,0,0,57783.36,15376.35,260.52,295.72,333.9,0,3819.88,0.79,1.67,-3.11,96445.04,307.8,0.2,50000.4,-1784816,1.19,-169.79,0,484.57,-6643007,-0.1,36622,0,0,0,0,57780.92,15373.35,260.55,295.56
6/12/22 17:00,352.69,0,3854.76,6.33,1.67,-10.04,96245.39,303.98,0.45,41503.15,-1506160,-12.56,-126.72,0,328.39,-8159242,-0.03,21427,0.82,0,0,0.82,57771.2,15323.21,260.22,295.36,355.3,0,3864.33,6.44,1.24,-10.37,96490.39,303.51,0.47,40091.15,-1859952,-12.56,-119.37,0,323.66,-7853066,-0.03,21223,0.48,0,0,0.48,57763.08,15326.61,260.19,295.23
6/12/22 18:00,336.72,0,3926.95,7.47,4.86,-10.24,96311.58,299.23,0.59,31419.96,-1529424,15.5,-104.39,0,180.75,-9047536,-163.44,17320,0,0,0,0,57743.41,15303.95,260.13,296.05,337.37,0,3907.64,7.02,4.65,-10.06,96558.58,298.95,0.6,30754.96,-1896528,15.5,-101.54,0,180.19,-8733680,-162.69,17104,0,0,0,0,57741.41,15303.73,260.1,295.88
6/12/22 19:00,329.73,0,3973.08,7.41,5.9,-9.3,96382.96,295.49,0.69,24932.12,-1538944,18.25,-83.78,0,54.34,-9621152,-159.47,22850,0,0,0,0,57752.37,15298.11,261.03,295.54,332.42,0,3945.14,7.16,5.48,-9.6,96630.96,295.39,0.7,24619.12,-1912192,18.25,-81.57,0,54.18,-9287840,-176.72,21082,0,0,0,0,57749.12,15298.77,260.94,295.14
6/12/22 20:00,330.05,0,4033.77,7.76,6.03,-9.61,96590.19,292.8,0.76,20626.77,-1539712,-21.06,-70.89,0,0,-9891664,-270.86,21188,0.8,0.01,0,0.8,57762.85,15371.6,261.52,294,332.63,0,4036.14,7.2,5.46,-9.64,96832.19,292.95,0.75,20913.77,-1914496,-21.06,-69.86,0,0,-9527632,-216.36,22532,0.85,0.01,0,0.85,57759.85,15369.8,261.37,293.41
6/12/22 21:00,355.01,0,4002.38,4.98,0.9,-7.19,96839.18,292.38,0.75,21379.69,-1539776,-8.06,-48.97,0,0,-10000304,-94.09,26029,1,0,0.01,1,57792.91,15598.3,261.9,289.95,348.25,0,4014.13,5.28,1.92,-7.78,97072.18,292.59,0.74,22004.69,-1914560,-8.06,-49.25,0,0,-9597872,-104.09,25829,1,0,0.01,1,57792.54,15587.47,261.71,289.91
6/12/22 22:00,322.97,0,4036.57,4.31,3.94,-4.84,96827,292.21,0.77,19701.76,-1540288,-9,-40.87,0,0,-10063232,-43.5,43876,1,0.14,0,1,57820.48,15509.73,262.11,290.02,312.77,0,4040.32,3.83,4.42,-3.79,97075,292.39,0.77,19935.76,-1915072,-9,-42.67,0,0,-9633152,-361,16836,1,0.08,0,1,57811.58,15507.76,262.25,289.26
6/12/22 23:00,1.69,0,3790.29,1.65,0.02,-2.41,96656.54,292.09,0.79,18773.92,-1540272,-12.12,-53.27,0,0,-10119712,-431.09,15980,1,0,0,1,57804.86,15432.74,261.19,292.5,30.35,0,3781.17,1.53,-1.04,-1.93,96904.54,292.44,0.78,19453.92,-1915056,-12.12,-53.88,0,0,-9656352,-393.59,16914,1,0,0,1,57802.92,15431.85,261.25,292.07
6/13/22 0:00,308.9,0,3957.46,4.39,5.03,-3.75,96591.31,290.98,0.85,14336.07,0,0,-64.57,0,0,0,-409.51,22699,0,0.02,0,0.02,57737.46,15358.22,261.99,293.63,313.9,0,3964.4,4.1,4.5,-4.01,96836.31,291.36,0.83,15683.07,0,0,-64.8,0,0,0,-430.01,19493,0,0.01,0.01,0.01,57734.59,15356.86,262,293.52
6/13/22 1:00,313.03,0,4028.29,3.95,4.21,-3.64,96576.01,290.89,0.85,14477.26,-90,-0.18,-62.06,0,0,4774.94,-434,17115,0,0,0.01,0.01,57690.53,15345.72,261.8,292.14,317.5,0,4020.23,3.77,3.85,-3.9,96822.01,291.19,0.84,15498.26,-154,-0.18,-62.66,0,0,32518.94,-399.5,18144,0,0,0,0,57688.09,15345.7,261.87,292.01
6/13/22 2:00,322.23,0,4044.01,4.07,3.72,-4.45,96568.12,290.41,0.87,13175.84,-181,-0.21,-62.32,0,0,12497.62,-359.21,21118,0,0,0,0,57658.6,15331.87,261.96,290.92,325.2,0,4011.95,3.99,3.54,-4.7,96816.12,290.69,0.85,14241.84,-373,-0.21,-63.03,0,0,64433.62,-362.71,20906,0,0,0,0,57654.01,15332.21,261.97,290.81
6/13/22 3:00,311.62,0,4020.89,3.5,3.79,-3.12,96532.41,289.99,0.89,11680.38,194,-5.81,-63.33,0,0,9633.88,-20.82,43942,0,0,0,0,57634.92,15306.51,261.68,291.28,318.27,0,3971.7,3.26,3.27,-3.4,96780.41,290.34,0.87,12930.38,-446,-5.81,-63.74,0,0,87713.88,-19.82,43764,0,0,0,0,57631.98,15308.35,261.67,291.01
6/13/22 4:00,303.65,0,4029.08,3.23,3.79,-2.32,96488.39,289.68,0.91,10389.47,1912,-4.38,-62.49,0,0,10793,-27.34,43962,0,0,0,0,57624.95,15275.24,261.72,291.71,307.69,0,3991.83,2.82,3.24,-2.32,96736.39,290,0.89,11634.47,-136,-4.38,-63.35,0,0,113705,-26.34,43784,0,0,0,0,57621.79,15274.49,261.7,291.54
6/13/22 5:00,308.63,0,3984.11,3.41,3.8,-2.81,96504.38,289.57,0.91,9693.4,3049,1.01,-63.55,0,28.44,17226,-25.41,43973,0,0,0,0,57628.34,15292.43,261.31,291.48,318.09,0,3962.74,3.05,3.03,-3.14,96754.38,289.95,0.89,11243.4,-23,1.01,-63.66,0,28.43,144842,-25.41,43794,0,0,0,0,57624.22,15292.62,261.26,291.38
6/13/22 6:00,314.79,0,3965.02,3.22,3.56,-3.28,96516.76,290.72,0.85,14632.81,-724,1.06,-71.01,0,138.59,-33960,-30.56,43987,0,0,0.04,0.04,57650.78,15303.3,261.34,291.11,321.55,0,3950.33,2.79,2.83,-3.3,96766.76,291.22,0.82,16398.81,-5588,1.06,-71.77,0,139.65,135640,-41.06,43807,0,0,0,0,57646.96,15303.45,261.35,291.03
6/13/22 7:00,323.26,0,3994.42,2.99,3.09,-3.83,96521.88,292.99,0.73,22739.09,-13397,-1.5,-89.21,0,287.75,-274797,-43.19,44011,0,0,0,0,57698.14,15322.65,261.49,291.06,325.35,0,3967.98,2.58,2.68,-3.59,96768.88,293.42,0.71,23860.09,-26453,-1.5,-88.49,0,287.07,-52717,-55.69,43835,0,0,0,0,57694.67,15322.32,261.52,291.02
6/13/22 8:00,328.17,0,3986.48,2.49,2.58,-3.83,96493.59,295.69,0.61,30592.32,-39280,0.25,-114.23,0,441.54,-766012,0.04,14954,0.01,0,0,0.01,57744.6,15329.61,261.55,291.42,328.56,0,3942.3,2.02,2.27,-3.41,96740.59,295.93,0.6,31027.32,-73584,0.25,-111.51,0,440.33,-484412,0.04,14740,0.03,0,0,0.03,57740.85,15329.7,261.58,291.37
6/13/22 9:00,340.23,0,3980,2.09,1.69,-4.2,96448.35,298.65,0.5,38208.64,-88528,-1.94,-140.79,0,582.48,-1509918,0,19773,0,0,0,0,57752.48,15322.65,261.49,291.94,344.3,0,3943.87,1.68,1.24,-3.85,96693.35,298.65,0.5,37860.64,-162768,-1.94,-135.66,0,581.05,-1161246,0,19563,0,0,0,0,57748.85,15323.67,261.51,291.79
6/13/22 10:00,1.52,0,3979.48,0.98,0.04,-3.49,96395.71,300.67,0.41,44745.21,-310016,-5.44,-166.67,0,697.05,-2388944,0.09,22815,0.13,0,0,0.13,57760.74,15314.88,261.63,292.31,9.18,0,3955.29,0.85,-0.41,-3.34,96640.71,300.56,0.42,43906.21,-442624,-5.44,-155.46,0,694.68,-2007504,0.09,22607,0.21,0,0,0.21,57757.8,15315.32,261.65,292.35
6/13/22 11:00,349.05,0,3956.13,0.78,0.8,-3.46,96335.27,302.85,0.34,50000.05,-650048,-0.81,-189.68,0,774.58,-3385769,0.05,28154,0,0,0,0,57769.4,15311.8,261.63,291.85,316.95,0,3928.31,0.43,2.25,-2.23,96580.27,302.55,0.35,50000.05,-854336,-0.81,-174.73,0,771.45,-2983849,0.05,26081,0.02,0,0,0.02,57765.65,15310.57,261.65,291.94
6/13/22 12:00,336.26,0,3899.17,2.1,2.38,-4.91,96253.8,305.59,0.28,50000.39,-1008240,-0.12,-201.76,0,807.25,-4571226,-0.1,32248,0,0,0,0,57769.04,15294.35,261.85,292.36,317.38,0,3868.61,1.85,3.64,-3.67,96501.8,305.1,0.29,50000.39,-1285232,-0.12,-186.9,0,805.08,-4126042,-0.1,29971,0,0,0,0,57765.67,15292.1,261.85,292.12
6/13/22 13:00,347.06,0,3825.32,4.9,2.39,-8.85,96217.79,306.73,0.3,49999.5,-1231424,0.5,-190.54,0,789.76,-6151020,-0.09,30199,0,0,0,0,57778.07,15286.81,261.96,293.02,348.17,0,3785.51,5.24,2.33,-9.37,96473.79,305.73,0.35,49999.5,-1552448,0.5,-174.17,0,786.61,-5766508,-0.09,28017,0,0,0,0,57774.95,15278.64,261.95,292.61
6/13/22 14:00,343.98,0,3794.61,5.68,3.06,-9.33,96218.21,304.92,0.39,47062.64,-1333376,-1.06,-163.58,0,722.88,-8059593,-0.01,24597.57,0,0,0,0,57772.55,15251.44,261.98,293.86,342.74,0,3746.86,5.14,3.07,-8.72,96467.21,304.37,0.4,45526.64,-1708160,-1.06,-153.06,0,721.04,-7609033,-0.01,24386.57,0,0,0,0,57766.93,15251.88,261.99,294.05
6/13/22 15:00,344.17,0,3693.78,5.38,2.82,-8.69,96167.01,304.6,0.4,46266.38,-1419616,12.56,-155.78,0,619.58,-9679420,0.04,24625,0,0,0,0,57763.58,15229.63,261.92,295.79,344.98,0,3650.97,4.89,2.55,-8.27,96411.01,304.29,0.41,45299.38,-1844064,12.56,-147.76,0,617.92,-9151036,0.04,24418,0,0,0,0,57762.08,15231.76,261.96,295.76
6/13/22 16:00,333.83,0,3601.6,5.86,4.54,-8.42,96122.88,304.21,0.41,45195.12,-1493232,18.19,-145.46,0,486.38,-11007357,0.05,24638,0,0,0,0,57758.63,15195.57,261.73,296.63,334.81,0,3512.29,5.39,4.21,-8.14,96363.88,304.03,0.42,44177.12,-1962224,18.19,-138.92,0,485.22,-10420093,0.05,22772,0,0,0,0,57758.38,15195.29,261.75,296.47
6/13/22 17:00,331.52,0,3283.44,6.64,5.29,-8.94,96125.97,302.66,0.46,40963.23,-1550992,-15.19,-126.44,0,335.74,-12108096,0.09,21403.38,0,0,0,0,57751.86,15175.71,261.59,296.9,334.27,0,3231.13,6.04,4.6,-8.7,96366.97,302.6,0.47,40290.23,-2054800,-15.19,-122.7,0,335.07,-11457856,0.09,21195.38,0,0,0,0,57748.86,15175.68,261.61,296.74
6/13/22 18:00,338.2,0,3675.23,5.2,3.31,-7.46,96123.26,301.13,0.53,35757.58,-1590352,-5.38,-110.53,0,183.77,-12804080,0,18590,0,0,0,0,57752.2,15153.36,261.85,296.92,343.16,0,3618.79,4.61,2.45,-7.13,96366.26,301.16,0.53,35809.58,-2118736,-5.38,-108.01,0,183.18,-12095984,0,18378,0,0,0,0,57749.7,15152.8,261.84,296.81
6/13/22 19:00,337.95,0,3766.58,4.26,2.67,-5.95,96156.22,299.41,0.6,30822.1,-1612240,-11.56,-94.08,0,55.52,-13129824,-0.04,15090,0,0,0,0,57758.75,15173.42,261.89,296.94,342.71,0,3714.52,3.68,1.94,-5.51,96398.22,299.52,0.6,31171.1,-2154448,-11.56,-93.57,0,55.47,-12379744,-0.04,15952,0.02,0,0,0.02,57756.63,15171.83,261.91,296.87
6/13/22 20:00,326.2,0,3822.34,3.77,3.24,-4.47,96186,296.98,0.74,22039.23,-1614864,19.19,-80.9,0,0,-13253184,0.1,11523.91,0,0,0,0,57778.85,15201.54,261.02,297.05,328.91,0,3768.96,3.35,2.76,-4.22,96426,297.15,0.73,22317.23,-2160144,19.19,-81.4,0,0,-12472384,0.1,11309.91,0,0,0,0,57776.73,15200.86,261.08,296.95
6/13/22 21:00,313.63,0,3926.91,3.97,4.23,-3.75,96226.41,295.31,0.8,17985.09,-1615520,6.75,-71.77,0,0,-13308720,-359.18,13176,0,0,0,0,57762.86,15250.77,261.42,296.7,319.09,0,3898.29,3.79,3.76,-4.03,96472.41,295.55,0.79,18627.09,-2160800,6.75,-71.36,0,0,-12493616,-359.68,12958,0,0,0,0,57760.8,15251.61,261.44,296.74
6/13/22 22:00,299.59,0,3818.53,3.52,4.38,-2.28,96225.27,294.53,0.83,15973.95,-1615472,4.56,-64.23,0,0,-13334368,-364.86,14092.28,0.97,0,0,0.97,57775.95,15232.04,261.91,294.8,307.52,0,3911.41,3.22,3.74,-2.65,96472.27,294.82,0.82,16703.95,-2160752,4.56,-63.91,0,0,-12487008,-372.36,12952.28,0.97,0,0,0.97,57772.2,15232.04,261.94,294.98
